date,nice_date,day,time,text,is_retweet,id
2017-05-05 04:16:00,"May 05, 2017 04:16 AM",Friday,0416,An honor to welcome PM of Australia @  TurnbullMalcolm to America and; join him in marking the 75th Anniversary of the ,FALSE,8280
2017-05-05 10:52:00,"May 05, 2017 10:52 AM",Friday,1052,Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2 we will have truly great healthcare!,FALSE,8281
2017-05-05 11:02:00,"May 05, 2017 11:02 AM",Friday,1102,Rather than causing a big disruption in N.Y.C. I will be working out of my home in Bedminster N.J. this weekend. Also saves country money!,FALSE,8282
2017-05-05 17:13:00,"May 05, 2017 05:13 PM",Friday,1713,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.,FALSE,8283
2017-05-05 17:32:00,"May 05, 2017 05:32 PM",Friday,1732,JOBS JOBS JOBS! ,FALSE,8284
2017-05-05 17:43:00,"May 05, 2017 05:43 PM",Friday,1743,#WeeklyAddress  ,FALSE,8285
2017-05-05 21:22:00,"May 05, 2017 09:22 PM",Friday,2122,Wowthe Fake News media did everything in its power to make the Republican Healthcare victory look as bad as possible.Far better than Ocare!,FALSE,8286
2017-05-05 21:29:00,"May 05, 2017 09:29 PM",Friday,2129,Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!,FALSE,8287
2017-05-05 21:34:00,"May 05, 2017 09:34 PM",Friday,2134,Great jobs report today - It is all beginning to work!,FALSE,8288
2017-05-06 20:39:00,"May 06, 2017 08:39 PM",Saturday,2039,The reason I am staying in Bedminster N. J. a beautiful community is that staying in NYC is much more expensive and disruptive. Meetings!,FALSE,8289
2017-05-07 09:15:00,"May 07, 2017 09:15 AM",Sunday,0915,When will the Fake Media ask about the Dems dealings with Russia and; why the DNC wouldn't allow the FBI to check their server or investigate?,FALSE,8290
2017-05-07 09:17:00,"May 07, 2017 09:17 AM",Sunday,0917,RT @  FoxNews: .@  POTUS: "I'm not against the media. I'm against the FAKE media." #CashinIn ,TRUE,8291
2017-05-07 09:37:00,"May 07, 2017 09:37 AM",Sunday,0937,RT @  brunelldonald: I thought about jobs that went overseas failing schools open borders not my skin color when I voted @  realDonaldTrump! I,TRUE,8292
2017-05-07 10:49:00,"May 07, 2017 10:49 AM",Sunday,1049,Republican Senators will not let the American people down! ObamaCare premiums and deductibles are way up - it was a lie and it is dead!,FALSE,8293
2017-05-07 17:22:00,"May 07, 2017 05:22 PM",Sunday,1722,Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!,FALSE,8294
2017-05-07 20:58:00,"May 07, 2017 08:58 PM",Sunday,2058,Rexnord of Indiana made a deal during the Obama Administration to move to Mexico. Fired their employees. Tax product big that's sold in U.S.,FALSE,8295
2017-05-08 09:23:00,"May 08, 2017 09:23 AM",Monday,0923,RT @  IsraeliPM: PM Benjamin Netanyahu at  weekly Cabinet meeting:In two weeks Israel will host @  POTUS Trump on his first trip as President,TRUE,8296
2017-05-08 09:32:00,"May 08, 2017 09:32 AM",Monday,0932,Congratulations to @  PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,FALSE,8297
2017-05-08 09:57:00,"May 08, 2017 09:57 AM",Monday,0957,General Flynn was given the highest security clearance by the Obama Administration - but the Fake News seldom likes talking about that.,FALSE,8298
2017-05-08 10:14:00,"May 08, 2017 10:14 AM",Monday,1014,Ask Sally Yates under oath if she knows how classified information got into the newspapers soon after she explained it to W.H. Council.,FALSE,8299
2017-05-08 12:43:00,"May 08, 2017 12:43 PM",Monday,1243,Ask Sally Yates under oath if she knows how classified information got into the newspapers soon after she explained it to W.H. Counsel.,FALSE,8300
2017-05-08 15:42:00,"May 08, 2017 03:42 PM",Monday,1542,Honored to welcome Georgia Prime Minister Giorgi Kvirikashvili to the @  WhiteHouse today with @  VP Mike Pence. ,FALSE,8301
2017-05-08 20:41:00,"May 08, 2017 08:41 PM",Monday,2041,Director Clapper reiterated what everybody including the fake media already knows- there is "no evidence" of collusion w/ Russia and Trump.,FALSE,8302
2017-05-08 20:43:00,"May 08, 2017 08:43 PM",Monday,2043,Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!,FALSE,8303
2017-05-08 20:46:00,"May 08, 2017 08:46 PM",Monday,2046,The Russia-Trump collusion story is a total hoax when will this taxpayer funded charade end?,FALSE,8304
2017-05-08 20:50:00,"May 08, 2017 08:50 PM",Monday,2050,Biggest story today between Clapper and; Yates is on surveillance. Why doesn't the media report on this? #FakeNews!,FALSE,8305
2017-05-09 15:19:00,"May 09, 2017 03:19 PM",Tuesday,1519,It was an honor to welcome the Teachers of the Year to the WH last month. Today we honor and thank all teachers! ,FALSE,8306
2017-05-09 19:38:00,"May 09, 2017 07:38 PM",Tuesday,1938,Manufacturing openings hires rise to highest levels of the recovery',FALSE,8307
2017-05-10 00:42:00,"May 10, 2017 12:42 AM",Wednesday,0042,Cryin' Chuck Schumer stated recently "I do not have confidence in him (James Comey) any longer." Then acts so indignant.  #draintheswamp,FALSE,8308
2017-05-10 09:10:00,"May 10, 2017 09:10 AM",Wednesday,0910,The Democrats have said some of the worst things about James Comey including the fact that he should be fired but now they play so sad!,FALSE,8309
2017-05-10 09:19:00,"May 10, 2017 09:19 AM",Wednesday,0919,James Comey will be replaced by someone who will do a far better job bringing back the spirit and prestige of the FBI.,FALSE,8310
2017-05-10 09:21:00,"May 10, 2017 09:21 AM",Wednesday,0921,RT @  DRUDGE_REPORT: MEXICO 2ND DEADLIEST COUNTRY; TOPS AFGHAN IRAQ... ,TRUE,8311
2017-05-10 09:27:00,"May 10, 2017 09:27 AM",Wednesday,0927,Comey lost the confidence of almost everyone in Washington Republican and Democrat alike. When things calm down they will be thanking me!,FALSE,8312
2017-05-10 09:28:00,"May 10, 2017 09:28 AM",Wednesday,0928,RT @  DRUDGE_REPORT: 10 SCANDALS ON DIRECTOR'S WATCH... ,TRUE,8313
2017-05-10 10:24:00,"May 10, 2017 10:24 AM",Wednesday,1024,Watching Senator Richard Blumenthal speak of Comey is a joke. "Richie" devised one of the greatest military frauds in U.S. history. For....,FALSE,8314
2017-05-10 10:30:00,"May 10, 2017 10:30 AM",Wednesday,1030,years as a pol in Connecticut Blumenthal would talk of his great bravery and conquests in Vietnam - except he was never there. When....,FALSE,8315
2017-05-10 10:39:00,"May 10, 2017 10:39 AM",Wednesday,1039,caught he cried like a baby and begged for forgiveness...and now he is judge and; jury. He should be the one who is investigated for his acts.,FALSE,8316
2017-05-10 10:57:00,"May 10, 2017 10:57 AM",Wednesday,1057,The Roger Stone report on @  CNN is false - Fake News. Have not spoken to Roger in a long time - had nothing to do with my decision.,FALSE,8317
2017-05-10 17:23:00,"May 10, 2017 05:23 PM",Wednesday,1723,Dems have been complaining for months and; months about Dir. Comey. Now that he has been fired they PRETEND to be aggrieved. Phony hypocrites!,FALSE,8318
2017-05-10 22:14:00,"May 10, 2017 10:14 PM",Wednesday,2214,The Democrats should be ashamed. This is a disgrace!#DrainTheSwamp ,FALSE,8319
2017-05-11 17:34:00,"May 11, 2017 05:34 PM",Thursday,1734,Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure' ,FALSE,8320
2017-05-11 17:35:00,"May 11, 2017 05:35 PM",Thursday,1735,Presidential Executive Order on the Establishment of Presidential Advisory Commission on Election Integrity'  ,FALSE,8321
2017-05-11 17:55:00,"May 11, 2017 05:55 PM",Thursday,1755,We finally agree on something Rosie. ,FALSE,8322
2017-05-11 18:34:00,"May 11, 2017 06:34 PM",Thursday,1834,Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.,FALSE,8323
2017-05-11 19:54:00,"May 11, 2017 07:54 PM",Thursday,1954,Yesterday on the same day- I had meetings with Russian Foreign Minister Sergei Lavrov and the FM of Ukraine Pavlo ,FALSE,8324
2017-05-12 09:51:00,"May 12, 2017 09:51 AM",Friday,0951,Again the story that there was collusion between the Russians and; Trump campaign was fabricated by Dems as an excuse for losing the election.,FALSE,8325
2017-05-12 09:53:00,"May 12, 2017 09:53 AM",Friday,0953,The Fake Media is working overtime today!,FALSE,8326
2017-05-12 09:59:00,"May 12, 2017 09:59 AM",Friday,0959,As a very active President with lots of things happening it is not possible for my surrogates to stand at podium with perfect accuracy!....,FALSE,8327
2017-05-12 10:07:00,"May 12, 2017 10:07 AM",Friday,1007,...Maybe the best thing to do would be to cancel all future "press briefings" and hand out written responses for the sake of accuracy???,FALSE,8328
2017-05-12 10:26:00,"May 12, 2017 10:26 AM",Friday,1026,James Comey better hope that there are no "tapes" of our conversations before he starts leaking to the press!,FALSE,8329
2017-05-12 10:54:00,"May 12, 2017 10:54 AM",Friday,1054,When James Clapper himself and virtually everyone else with knowledge of the witch hunt says there is no collusion when does it end?,FALSE,8330
2017-05-12 11:20:00,"May 12, 2017 11:20 AM",Friday,1120,China just agreed that the U.S. will be allowed to sell beef and other major products into China once again. This is REAL news!,FALSE,8331
2017-05-12 19:09:00,"May 12, 2017 07:09 PM",Friday,1909,Today @  FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by say hel ,FALSE,8332
2017-05-12 19:16:00,"May 12, 2017 07:16 PM",Friday,1916,Today I welcomed the Victory Christian Center School. Good luck @   the Team America Rocketry Challenge! #TARC Watch ,FALSE,8333
2017-05-12 22:47:00,"May 12, 2017 10:47 PM",Friday,2247,#WeeklyAddress   ,FALSE,8334
2017-05-13 15:31:00,"May 13, 2017 03:31 PM",Saturday,1531,We,FALSE,8335
2017-05-13 15:54:00,"May 13, 2017 03:54 PM",Saturday,1554,Will be interviewed by @  JudgeJeanine on @  FoxNews at 9:00 P.M. (Saturday night). Enjoy!,FALSE,8336
2017-05-13 16:57:00,"May 13, 2017 04:57 PM",Saturday,1657,I was thrilled to be back @  LibertyU. Congratulations to the Class of 2017! This is your day and you've earned it. ,FALSE,8337
2017-05-14 13:13:00,"May 14, 2017 01:13 PM",Sunday,1313,Wishing @  FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! Happy #MothersDay,FALSE,8338
2017-05-15 17:54:00,"May 15, 2017 05:54 PM",Monday,1754,Today I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. #NationalPoliceWeekWatch ,FALSE,8339
2017-05-15 23:47:00,"May 15, 2017 11:47 PM",Monday,2347,#PeaceOfficersMemorialDay and#PoliceWeek Proclamation:  ,FALSE,8340
2017-05-16 09:03:00,"May 16, 2017 09:03 AM",Tuesday,0903,As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do facts pertaining....,FALSE,8341
2017-05-16 09:13:00,"May 16, 2017 09:13 AM",Tuesday,0913,...to terrorism and airline flight safety. Humanitarian reasons plus I want Russia to greatly step up their fight against ISIS and; terrorism.,FALSE,8342
2017-05-16 10:10:00,"May 16, 2017 10:10 AM",Tuesday,1010,I have been asking Director Comey and; others from the beginning of my administration to find the LEAKERS in the intelligence community.....,FALSE,8343
2017-05-16 14:02:00,"May 16, 2017 02:02 PM",Tuesday,1402,U.S. Industrial Production Surged in April' ,FALSE,8344
2017-05-16 17:38:00,"May 16, 2017 05:38 PM",Tuesday,1738,It was a great honor to welcome the President of Turkey Recep Tayyip Erdoan to the @  WhiteHouse today! ,FALSE,8345
2017-05-17 18:36:00,"May 17, 2017 06:36 PM",Wednesday,1836,It was my great honor to deliver the #CGACommencement17 at the @  USCGAcademy. CONGRATULATIONS to the Class of 2017! ,FALSE,8346
2017-05-18 09:39:00,"May 18, 2017 09:39 AM",Thursday,0939,With all of the illegal acts that took place in the Clinton campaign and; Obama Administration there was never a special councel appointed!,FALSE,8347
2017-05-18 09:52:00,"May 18, 2017 09:52 AM",Thursday,0952,This is the single greatest witch hunt of a politician in American history!,FALSE,8348
2017-05-18 12:07:00,"May 18, 2017 12:07 PM",Thursday,1207,With all of the illegal acts that took place in the Clinton campaign and; Obama Administration there was never a special counsel appointed!,FALSE,8349
2017-05-18 20:45:00,"May 18, 2017 08:45 PM",Thursday,2045,A great honor to welcome President Juan Manuel Santos of Colombia to the White House today! Joint Press Conf  ,FALSE,8350
2017-05-19 00:03:00,"May 19, 2017 12:03 AM",Friday,0003,President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeekProclamation  ,FALSE,8351
2017-05-19 12:24:00,"May 19, 2017 12:24 PM",Friday,1224,Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!,FALSE,8352
2017-05-19 20:16:00,"May 19, 2017 08:16 PM",Friday,2016,#WeeklyAddress   ,FALSE,8353
2017-05-20 07:44:00,"May 20, 2017 07:44 AM",Saturday,0744,Great to be in Riyadh Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad ,FALSE,8354
2017-05-20 13:50:00,"May 20, 2017 01:50 PM",Saturday,1350,Thank you to the BRAVE servicemen and; women who have served and continue to serve the United States- our true HEROES ,FALSE,8355
2017-05-21 09:15:00,"May 21, 2017 09:15 AM",Sunday,0915,RT @  FLOTUS: I had a wonderful time with the students at the American International School #Riyadh today. #SaudiaArabia ,TRUE,8356
2017-05-21 14:47:00,"May 21, 2017 02:47 PM",Sunday,1447,Speech transcript at Arab Islamic American Summit     #POTUSAbroad,FALSE,8357
2017-05-21 19:51:00,"May 21, 2017 07:51 PM",Sunday,1951,#RiyadhSummit #POTUSAbroad  ,FALSE,8358
2017-05-22 11:13:00,"May 22, 2017 11:13 AM",Monday,1113,RT @  netanyahu: Ever Stronger   ,TRUE,8359
2017-05-22 18:14:00,"May 22, 2017 06:14 PM",Monday,1814,Prime Minister @  Netanyahu and @  PresidentRuvi- on behalf of @  FLOTUS Melania and myself thank you for the invitation ,FALSE,8360
2017-05-23 10:04:00,"May 23, 2017 10:04 AM",Tuesday,1004,We stand in absolute solidarity with the people of the United Kingdom. ,FALSE,8361
2017-05-23 13:43:00,"May 23, 2017 01:43 PM",Tuesday,1343,Thank you for such a wonderful and unforgettable visit Prime Minister @  Netanyahu and @  PresidentRuvi.,FALSE,8362
2017-05-23 13:47:00,"May 23, 2017 01:47 PM",Tuesday,1347,Israel Saudi Arabia and the Middle East were great. Trying hard for PEACE. Doing well. Heading to Vatican and; Pope then #G7 and #NATO.,FALSE,8363
2017-05-23 13:58:00,"May 23, 2017 01:58 PM",Tuesday,1358,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.,FALSE,8364
2017-05-24 10:20:00,"May 24, 2017 10:20 AM",Wednesday,1020,Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC ,FALSE,8365
2017-05-24 18:11:00,"May 24, 2017 06:11 PM",Wednesday,1811,Thank you for the warm welcome to Brussels Belgium this afternoon! ,FALSE,8366
2017-05-25 12:33:00,"May 25, 2017 12:33 PM",Thursday,1233,RT @  FLOTUS: Thank u to Queen Fabiola University Hospital! Enjoyed creating paper flowers with amazing patients and; getting a tour. #Brussels,TRUE,8367
2017-05-25 15:54:00,"May 25, 2017 03:54 PM",Thursday,1554,Today's ceremony is a day for both remembrance and resolve.#NATOMeeting #NATO ,FALSE,8368
2017-05-25 18:06:00,"May 25, 2017 06:06 PM",Thursday,1806,Thank you for your support. Together we will MAKE AMERICA SAFE AND GREAT AGAIN!#POTUSAbroad #USA  ,FALSE,8369
2017-05-25 20:44:00,"May 25, 2017 08:44 PM",Thursday,2044,Just arrived in Taormina with @  FLOTUS Melania. #G7Summit #USA  ,FALSE,8370
2017-05-26 08:13:00,"May 26, 2017 08:13 AM",Friday,0813,Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.,FALSE,8371
2017-05-26 08:14:00,"May 26, 2017 08:14 AM",Friday,0814,Getting ready to engage G7 leaders on many issues including economic growth terrorism and security.,FALSE,8372
2017-05-26 18:26:00,"May 26, 2017 06:26 PM",Friday,1826,Terrorists are engaged in a war against civilization- it is up to all who value life to confront and; defeat this evil ,FALSE,8373
2017-05-26 18:39:00,"May 26, 2017 06:39 PM",Friday,1839,On behalf of @  FLOTUS Melania and myself thank you for a wonderful dinner and evening President Sergio Mattarella. ,FALSE,8374
2017-05-27 07:58:00,"May 27, 2017 07:58 AM",Saturday,0758,Big G7 meetings today. Lots of very important matters under discussion. First on the list of course is terrorism. #G7Taormina,FALSE,8375
2017-05-27 08:03:00,"May 27, 2017 08:03 AM",Saturday,0803,Many NATO countries have agreed to step up payments considerably as they should. Money is beginning to pour in- NATO will be much stronger.,FALSE,8376
2017-05-27 10:17:00,"May 27, 2017 10:17 AM",Saturday,1017,I will make my final decision on the Paris Accord next week!,FALSE,8377
2017-05-27 14:16:00,"May 27, 2017 02:16 PM",Saturday,1416,Just left the #G7Summit. Had great meetings on everything especially on trade where....,FALSE,8378
2017-05-27 14:17:00,"May 27, 2017 02:17 PM",Saturday,1417,...."we push for the removal of all trade-distorting practices....to foster a truly level playing field.",FALSE,8379
2017-05-27 14:22:00,"May 27, 2017 02:22 PM",Saturday,1422,I look forward to reading the @  CommerceGov 232 analysis of steel and aluminum- to be released in June. Will take major action if necessary.,FALSE,8380
2017-05-27 15:19:00,"May 27, 2017 03:19 PM",Saturday,1519,Bringing hundreds of billions of dollars back to the U.S.A. from the Middle East - which will mean JOBS JOBS JOBS!,FALSE,8381
2017-05-28 09:57:00,"May 28, 2017 09:57 AM",Sunday,0957,Just arrived in Italy after having a very successful NATO meeting in Brussels. Told other nations they must pay more not fair to  U.S.,FALSE,8382
2017-05-28 09:58:00,"May 28, 2017 09:58 AM",Sunday,0958,Big win in Montana for Republicans! We,FALSE,8383
2017-05-28 10:02:00,"May 28, 2017 10:02 AM",Sunday,1002,Big win in Montana for Republicans!,FALSE,8384
2017-05-28 10:10:00,"May 28, 2017 10:10 AM",Sunday,1010,Just returned from Europe. Trip was a great success for America. Hard work but big results!,FALSE,8385
2017-05-28 10:33:00,"May 28, 2017 10:33 AM",Sunday,1033,It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.,FALSE,8386
2017-05-28 10:34:00,"May 28, 2017 10:34 AM",Sunday,1034,Whenever you see the words 'sources say' in the fake news media and they don't mention names....,FALSE,8387
2017-05-28 10:35:00,"May 28, 2017 10:35 AM",Sunday,1035,....it is very possible that those sources don't exsist but are made up by fake news writers. #FakeNews is the enemy!,FALSE,8388
2017-05-28 10:40:00,"May 28, 2017 10:40 AM",Sunday,1040,Does anyone notice how the Montana Congressional race was such a big deal to Dems and; Fake News until the Republican won? V was poorly covered,FALSE,8389
2017-05-28 10:45:00,"May 28, 2017 10:45 AM",Sunday,1045,....it is very possible that those sources don't exist but are made up by fake news writers. #FakeNews is the enemy!,FALSE,8390
2017-05-28 10:46:00,"May 28, 2017 10:46 AM",Sunday,1046,Does anyone notice how the Montana Congressional race was such a big deal to Dems and; Fake News until the Republican won? V was poorly covered,FALSE,8391
2017-05-28 12:43:00,"May 28, 2017 12:43 PM",Sunday,1243,British Prime Minister May was very angry that the info the U.K. gave to U.S. about Manchester was leaked. Gave me full details!,FALSE,8392
2017-05-28 21:57:00,"May 28, 2017 09:57 PM",Sunday,2157,I suggest that we add more dollars to Healthcare and make it the best anywhere. ObamaCare is dead - the Republicans will do much better!,FALSE,8393
2017-05-28 22:07:00,"May 28, 2017 10:07 PM",Sunday,2207,The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well actually ahead of schedule. Big benefits to all!,FALSE,8394
2017-05-28 22:20:00,"May 28, 2017 10:20 PM",Sunday,2220,The Fake News Media works hard at disparaging and; demeaning my use of social media because they don't want America to hear the real story!,FALSE,8395
2017-05-29 10:11:00,"May 29, 2017 10:11 AM",Monday,1011,Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free because of the brave. #MemorialDay,FALSE,8396
2017-05-29 10:18:00,"May 29, 2017 10:18 AM",Monday,1018,North Korea has shown great disrespect for their neighbor China by shooting off yet another ballistic missile...but China is trying hard!,FALSE,8397
2017-05-29 10:35:00,"May 29, 2017 10:35 AM",Monday,1035,Today we remember the men and women who made the ultimate sacrifice in serving. Thank you God bless your families and; God bless the USA!,FALSE,8398
2017-05-29 10:36:00,"May 29, 2017 10:36 AM",Monday,1036,I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.,FALSE,8399
2017-05-30 08:40:00,"May 30, 2017 08:40 AM",Tuesday,0840,We have a MASSIVE trade deficit with Germany plus they pay FAR LESS than they should on NATO and; military. Very bad for U.S. This will change,FALSE,8400
2017-05-30 09:04:00,"May 30, 2017 09:04 AM",Tuesday,0904,Russian officials must be laughing at the U.S. and; how a lame excuse for why the Dems lost the election has taken over the Fake News.,FALSE,8401
2017-05-30 11:59:00,"May 30, 2017 11:59 AM",Tuesday,1159,The U.S. Senate should switch to 51 votes immediately and get Healthcare and TAX CUTS approved fast and easy. Dems would do it no doubt!,FALSE,8402
2017-05-30 12:00:00,"May 30, 2017 12:00 PM",Tuesday,1200,RT @  Scavino45: President Trump pays respects and  delivers #MemorialDay remarks at Arlington National Cemetery. ,TRUE,8403
2017-05-30 12:01:00,"May 30, 2017 12:01 PM",Tuesday,1201,RT @  foxandfriends: Jared Kushner didn't suggest Russian communications channel in meeting source says ,TRUE,8404
2017-05-31 02:06:00,"May 31, 2017 02:06 AM",Wednesday,0206,Despite the constant negative press covfefe,FALSE,8405
2017-05-31 08:09:00,"May 31, 2017 08:09 AM",Wednesday,0809,Who can figure out the true meaning of "covfefe" ???  Enjoy!,FALSE,8406
2017-05-31 08:37:00,"May 31, 2017 08:37 AM",Wednesday,0837,So now it is reported that the Democrats who have excoriated Carter Page about Russia don't want him to testify. He blows away their....,FALSE,8407
2017-05-31 08:45:00,"May 31, 2017 08:45 AM",Wednesday,0845,...case against him and; now wants to clear his name by showing "the false or misleading testimony by James Comey John Brennan..." Witch Hunt!,FALSE,8408
2017-05-31 09:14:00,"May 31, 2017 09:14 AM",Wednesday,0914,Kathy Griffin should be ashamed of herself. My children especially my 11 year old son Barron are having a hard time with this. Sick!,FALSE,8409
2017-05-31 11:05:00,"May 31, 2017 11:05 AM",Wednesday,1105,Hopefully Republican Senators good people all can quickly get together and pass a new (repeal and; replace) HEALTHCARE bill. Add saved $'s.,FALSE,8410
2017-05-31 11:08:00,"May 31, 2017 11:08 AM",Wednesday,1108,I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!,FALSE,8411
2017-05-31 18:04:00,"May 31, 2017 06:04 PM",Wednesday,1804,We traveled the world to strengthen long-standing alliances and to form new partnerships. See more at: ,FALSE,8412
2017-05-31 19:52:00,"May 31, 2017 07:52 PM",Wednesday,1952,It was an honor to welcome the Prime Minister of Vietnam Nguyn Xun Phc to the @  WhiteHouse this afternoon. ,FALSE,8413
2017-05-31 22:40:00,"May 31, 2017 10:40 PM",Wednesday,2240,Crooked Hillary Clinton now blames everybody but herself refuses to say she was a terrible candidate. Hits Facebook and; even Dems and; DNC.,FALSE,8414
2017-05-31 23:05:00,"May 31, 2017 11:05 PM",Wednesday,2305,I will be announcing my decision on Paris Accord Thursday at 3:00 P.M.  The White House Rose Garden.  MAKE AMERICA GREAT AGAIN!,FALSE,8415
2017-06-01 09:05:00,"June 01, 2017 09:05 AM",Thursday,0905,The big story is the "unmasking and surveillance" of people that took place during the Obama Administration.,FALSE,8416
2017-06-01 17:03:00,"June 01, 2017 05:03 PM",Thursday,1703,Join me live at the @  WhiteHouse.  ,FALSE,8417
2017-06-01 20:50:00,"June 01, 2017 08:50 PM",Thursday,2050,My job as President is to do everything within my power to give America a level playing field. #AmericaFirst   ,FALSE,8418
2017-06-01 23:00:00,"June 01, 2017 11:00 PM",Thursday,2300,MAKE AMERICA GREAT AGAIN!,FALSE,8419
2017-06-02 08:08:00,"June 02, 2017 08:08 AM",Friday,0808,RT @  foxandfriends: Wall Street hits record highs after Trump pulls out of Climate pact ,TRUE,8420
2017-06-02 08:31:00,"June 02, 2017 08:31 AM",Friday,0831,RT @  VP: Our President is choosing to put American jobs American consumers American energy and American industry first. ,TRUE,8421
2017-06-02 08:32:00,"June 02, 2017 08:32 AM",Friday,0832,RT @  Jim_Jordan: President Trump did the right thing by withdrawing us from Paris treaty - it would hurt American companies and American wor,TRUE,8422
2017-06-02 08:33:00,"June 02, 2017 08:33 AM",Friday,0833,RT @  GOPLeader: .@  POTUS made the right call in leaving a deal that would have put an unnecessary burden on the United States. ,TRUE,8423
2017-06-02 08:34:00,"June 02, 2017 08:34 AM",Friday,0834,RT @  Reince45: Promise kept. @  POTUS exits flawed #ParisAccord to seek better deal for U.S. workers and; economy. This WH will always put #Ameri,TRUE,8424
2017-06-02 08:35:00,"June 02, 2017 08:35 AM",Friday,0835,RT @  LindseyGrahamSC: I support President Trumps desire to re-enter the Paris Accord after the agreement becomes a better deal for America,TRUE,8425
2017-06-02 08:36:00,"June 02, 2017 08:36 AM",Friday,0836,RT @  HeyTammyBruce: Coming up at 720a ET on @  foxandfriends! See you there!   #maga,TRUE,8426
2017-06-02 08:40:00,"June 02, 2017 08:40 AM",Friday,0840,RT @  EricTrump: #MakeAmericaGreatAgain!!!    ,TRUE,8427
2017-06-02 16:30:00,"June 02, 2017 04:30 PM",Friday,1630,#MakeAmericaGreatAgain ,FALSE,8428
2017-06-03 17:35:00,"June 03, 2017 05:35 PM",Saturday,1735,#WeeklyAddress  ,FALSE,8429
2017-06-03 21:01:00,"June 03, 2017 09:01 PM",Saturday,2101,RT @  DRUDGE_REPORT: Fears of new terror attack after van 'mows down 20 people' on London Bridge...,TRUE,8430
2017-06-03 21:17:00,"June 03, 2017 09:17 PM",Saturday,2117,We need to be smart vigilant and tough. We need the courts to give us back our rights. We need the Travel Ban as an extra level of safety!,FALSE,8431
2017-06-03 21:24:00,"June 03, 2017 09:24 PM",Saturday,2124,Whatever the United States can do to help out in London and the U. K. we will be there - WE ARE WITH YOU. GOD BLESS!,FALSE,8432
2017-06-04 09:19:00,"June 04, 2017 09:19 AM",Sunday,0919,We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse,FALSE,8433
2017-06-04 09:31:00,"June 04, 2017 09:31 AM",Sunday,0931,At least 7 dead and 48 wounded in terror attack and Mayor of London says there is "no reason to be alarmed!",FALSE,8434
2017-06-04 09:43:00,"June 04, 2017 09:43 AM",Sunday,0943,Do you notice we are not having a gun debate right now? That's because they used knives and a truck!,FALSE,8435
2017-06-05 08:25:00,"June 05, 2017 08:25 AM",Monday,0825,People the lawyers and the courts can call it whatever they want but I am calling it what we need and what it is a TRAVEL BAN!,FALSE,8436
2017-06-05 08:29:00,"June 05, 2017 08:29 AM",Monday,0829,The Justice Dept. should have stayed with the original Travel Ban not the watered down politically correct version they submitted to S.C.,FALSE,8437
2017-06-05 08:37:00,"June 05, 2017 08:37 AM",Monday,0837,The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - and; seek much tougher version!,FALSE,8438
2017-06-05 08:44:00,"June 05, 2017 08:44 AM",Monday,0844,In any event we are EXTREME VETTING people coming into the U.S. in order to help keep our country safe. The courts are slow and political!,FALSE,8439
2017-06-05 11:35:00,"June 05, 2017 11:35 AM",Monday,1135,.@  foxandfriends  Dems are taking forever to approve my people including Ambassadors. They are nothing but OBSTRUCTIONISTS! Want approvals.,FALSE,8440
2017-06-05 11:49:00,"June 05, 2017 11:49 AM",Monday,1149,Pathetic excuse by London Mayor Sadiq Khan who had to think fast on his "no reason to be alarmed" statement. MSM is working hard to sell it!,FALSE,8441
2017-06-05 18:45:00,"June 05, 2017 06:45 PM",Monday,1845,.@  SecShulkin's decision is one of the biggest wins for our VETERANS in decades. Our HEROES deserve the best!   ,FALSE,8442
